content_id,name,offset,samples,NES (Neural Engagement Score),Benchmark,Tone,Issue
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:07,143,2.06399988,1.85043274,Inspirational,
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:08,150,2.290982768,1.85043274,Inspirational,
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:09,132,2.106457992,1.85043274,Inspirational,
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:10,130,2.323623857,1.85043274,Inspirational,
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:11,132,1.640444352,1.85043274,Inspirational,
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:12,138,1.903749077,1.85043274,Inspirational,Inequality
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:13,130,2.019327125,1.85043274,Inspirational,Inequality
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:14,125,2.078023407,1.85043274,Inspirational,Inequality
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:15,136,2.178520525,1.85043274,Inspirational,Inequality
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:16,138,1.799116459,1.85043274,Inspirational,Inequality
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:17,140,1.818131458,1.85043274,Inspirational,Inequality
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:18,147,2.146884787,1.85043274,Inspirational,Inequality
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:19,142,1.565902654,1.85043274,Inspirational,Inequality
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:20,129,1.971643151,1.85043274,Inspirational,Inequality
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:21,138,2.128235782,1.85043274,Inspirational,Inequality
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:22,137,1.91404097,1.85043274,Inspirational,Inequality
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:23,127,1.888241482,1.85043274,Inspirational,Inequality
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:24,136,1.927626315,1.85043274,Inspirational,Inequality
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:25,144,1.91313242,1.85043274,Inspirational,Inequality
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:26,133,2.475940516,1.85043274,Inspirational,
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:27,146,2.228476207,1.85043274,Inspirational,
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:28,137,1.750716496,1.85043274,Inspirational,
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:29,144,1.836862746,1.85043274,Inspirational,
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:30,126,1.840379003,1.85043274,Inspirational,
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:31,144,1.640516045,1.85043274,Inspirational,
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:32,140,2.279033714,1.85043274,Inspirational,
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:33,126,2.346977414,1.85043274,Inspirational,
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:34,144,2.125072241,1.85043274,Inspirational,
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:35,127,2.163631224,1.85043274,Inspirational,
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:36,134,2.179958236,1.85043274,Inspirational,
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:37,145,2.171385209,1.85043274,Inspirational,
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:38,137,2.281425523,1.85043274,Inspirational,
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:39,143,1.99409942,1.85043274,Inspirational,
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:40,138,1.708051099,1.85043274,Inspirational,
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:41,140,1.89093902,1.85043274,Inspirational,
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:42,132,1.917419754,1.85043274,Inspirational,
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:43,140,1.941640043,1.85043274,Inspirational,
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:44,136,1.695422424,1.85043274,Inspirational,
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:45,134,1.948755678,1.85043274,Inspirational,
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:46,132,2.119672056,1.85043274,Inspirational,
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:47,142,1.857574839,1.85043274,Inspirational,
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:48,141,1.569282807,1.85043274,Inspirational,
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:49,141,2.216124326,1.85043274,Inspirational,
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:50,134,2.188579974,1.85043274,Inspirational,
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:51,139,2.206015246,1.85043274,Inspirational,
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:52,126,2.52768336,1.85043274,Inspirational,
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:53,139,2.048899972,1.85043274,Inspirational,
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:54,134,2.290683687,1.85043274,Inspirational,
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:55,140,1.771286753,1.85043274,Inspirational,
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:56,135,2.47331056,1.85043274,Inspirational,
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:57,137,1.85338739,1.85043274,Inspirational,
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:58,137,2.570221876,1.85043274,Inspirational,
6qviovmH0XYszc8QyWna2Y,NFL Media Originals - We Are in This Together,1:59,137,1.560871322,1.85043274,Inspirational,
6gRl8mmKFzqSNJQKBOZRsu,"Donald J Trump - Stronger, Safer, More Prosperous",0:00,141,1.861632717,1.85043274,Inspirational,
6gRl8mmKFzqSNJQKBOZRsu,"Donald J Trump - Stronger, Safer, More Prosperous",0:01,135,2.996492018,1.85043274,Inspirational,
6gRl8mmKFzqSNJQKBOZRsu,"Donald J Trump - Stronger, Safer, More Prosperous",0:02,136,2.300955685,1.85043274,Inspirational,
6gRl8mmKFzqSNJQKBOZRsu,"Donald J Trump - Stronger, Safer, More Prosperous",0:03,141,2.408328676,1.85043274,Inspirational,
6gRl8mmKFzqSNJQKBOZRsu,"Donald J Trump - Stronger, Safer, More Prosperous",0:04,125,2.022237773,1.85043274,Inspirational,
6gRl8mmKFzqSNJQKBOZRsu,"Donald J Trump - Stronger, Safer, More Prosperous",0:05,138,2.513801006,1.85043274,Inspirational,
6gRl8mmKFzqSNJQKBOZRsu,"Donald J Trump - Stronger, Safer, More Prosperous",0:06,146,2.352268629,1.85043274,Inspirational,
6gRl8mmKFzqSNJQKBOZRsu,"Donald J Trump - Stronger, Safer, More Prosperous",0:07,151,2.034368111,1.85043274,Inspirational,
6gRl8mmKFzqSNJQKBOZRsu,"Donald J Trump - Stronger, Safer, More Prosperous",0:08,149,2.095238058,1.85043274,Inspirational,
6gRl8mmKFzqSNJQKBOZRsu,"Donald J Trump - Stronger, Safer, More Prosperous",0:09,142,1.474043914,1.85043274,Inspirational,Military
6gRl8mmKFzqSNJQKBOZRsu,"Donald J Trump - Stronger, Safer, More Prosperous",0:10,146,1.75533189,1.85043274,Inspirational,Military
6gRl8mmKFzqSNJQKBOZRsu,"Donald J Trump - Stronger, Safer, More Prosperous",0:11,124,2.20962805,1.85043274,Inspirational,Military
6gRl8mmKFzqSNJQKBOZRsu,"Donald J Trump - Stronger, Safer, More Prosperous",0:12,134,1.464808187,1.85043274,Inspirational,
6gRl8mmKFzqSNJQKBOZRsu,"Donald J Trump - Stronger, Safer, More Prosperous",0:13,142,1.608071379,1.85043274,Inspirational,Economy
6gRl8mmKFzqSNJQKBOZRsu,"Donald J Trump - Stronger, Safer, More Prosperous",0:14,144,1.961775373,1.85043274,Inspirational,Economy
6gRl8mmKFzqSNJQKBOZRsu,"Donald J Trump - Stronger, Safer, More Prosperous",0:15,136,1.776691842,1.85043274,Inspirational,Economy
6gRl8mmKFzqSNJQKBOZRsu,"Donald J Trump - Stronger, Safer, More Prosperous",0:16,141,2.034926344,1.85043274,Inspirational,Economy
6gRl8mmKFzqSNJQKBOZRsu,"Donald J Trump - Stronger, Safer, More Prosperous",0:17,147,2.054966692,1.85043274,Inspirational,Economy
6gRl8mmKFzqSNJQKBOZRsu,"Donald J Trump - Stronger, Safer, More Prosperous",0:18,134,2.145893824,1.85043274,Inspirational,Economy
6gRl8mmKFzqSNJQKBOZRsu,"Donald J Trump - Stronger, Safer, More Prosperous",0:19,150,1.651346373,1.85043274,Inspirational,Economy
6gRl8mmKFzqSNJQKBOZRsu,"Donald J Trump - Stronger, Safer, More Prosperous",0:20,143,2.027831892,1.85043274,Inspirational,Economy
6gRl8mmKFzqSNJQKBOZRsu,"Donald J Trump - Stronger, Safer, More Prosperous",0:21,126,1.625033735,1.85043274,Inspirational,Economy
6gRl8mmKFzqSNJQKBOZRsu,"Donald J Trump - Stronger, Safer, More Prosperous",0:22,131,1.645246862,1.85043274,Inspirational,Economy
6gRl8mmKFzqSNJQKBOZRsu,"Donald J Trump - Stronger, Safer, More Prosperous",0:23,136,1.97197492,1.85043274,Inspirational,Economy
6gRl8mmKFzqSNJQKBOZRsu,"Donald J Trump - Stronger, Safer, More Prosperous",0:24,136,1.769177403,1.85043274,Inspirational,
6gRl8mmKFzqSNJQKBOZRsu,"Donald J Trump - Stronger, Safer, More Prosperous",0:25,131,1.742357903,1.85043274,Inspirational,
6gRl8mmKFzqSNJQKBOZRsu,"Donald J Trump - Stronger, Safer, More Prosperous",0:26,158,2.160717107,1.85043274,Inspirational,
6gRl8mmKFzqSNJQKBOZRsu,"Donald J Trump - Stronger, Safer, More Prosperous",0:27,139,2.204469524,1.85043274,Inspirational,
6gRl8mmKFzqSNJQKBOZRsu,"Donald J Trump - Stronger, Safer, More Prosperous",0:28,152,1.902906125,1.85043274,Informative,
6gRl8mmKFzqSNJQKBOZRsu,"Donald J Trump - Stronger, Safer, More Prosperous",0:29,145,2.068780484,1.85043274,Informative,
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:00,26,2.154670488,1.85043274,Lighthearted,
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:01,31,2.243491075,1.85043274,Lighthearted,
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:02,33,1.940505321,1.85043274,Lighthearted,
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:03,34,2.709703232,1.85043274,Lighthearted,
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:04,28,2.321903347,1.85043274,Lighthearted,
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:05,33,2.407273299,1.85043274,Lighthearted,
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:06,31,1.442090211,1.85043274,Lighthearted,
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:07,28,2.220683943,1.85043274,Lighthearted,
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:08,32,2.482429574,1.85043274,Lighthearted,
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:09,32,1.371748866,1.85043274,Lighthearted,Climate Change
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:10,31,1.665910108,1.85043274,Lighthearted,Climate Change
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:11,29,1.103853737,1.85043274,Lighthearted,Climate Change
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:12,29,2.239033102,1.85043274,Lighthearted,Climate Change
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:13,33,1.147116091,1.85043274,Lighthearted,Climate Change
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:14,34,2.113351383,1.85043274,Lighthearted,Climate Change
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:15,36,1.493725326,1.85043274,Lighthearted,Climate Change
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:16,28,1.20574841,1.85043274,Lighthearted,Climate Change
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:17,30,2.709960916,1.85043274,Lighthearted,Climate Change
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:18,31,1.559518822,1.85043274,Lighthearted,Climate Change
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:19,28,0.927980842,1.85043274,Lighthearted,Climate Change
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:20,29,0.812529884,1.85043274,Lighthearted,Climate Change
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:21,27,1.549800594,1.85043274,Lighthearted,Climate Change
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:22,29,1.085315652,1.85043274,Lighthearted,Climate Change
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:23,37,1.42795087,1.85043274,Lighthearted,Climate Change
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:24,27,1.160068147,1.85043274,Lighthearted,Climate Change
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:25,38,1.631048329,1.85043274,Lighthearted,Climate Change
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:26,27,1.068869798,1.85043274,Lighthearted,Climate Change
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:27,34,0.711195145,1.85043274,Lighthearted,Climate Change
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:28,30,1.523130376,1.85043274,Lighthearted,Climate Change
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:29,29,1.111470875,1.85043274,Lighthearted,Climate Change
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:30,29,1.447518833,1.85043274,Lighthearted,Climate Change
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:31,31,1.866233212,1.85043274,Lighthearted,Climate Change
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:32,29,1.782913557,1.85043274,Lighthearted,Climate Change
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:33,28,1.54430171,1.85043274,Lighthearted,Climate Change
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:34,43,1.599075303,1.85043274,Lighthearted,Climate Change
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:35,27,1.109831234,1.85043274,Lighthearted,Climate Change
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:36,30,1.849608922,1.85043274,Lighthearted,Climate Change
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:37,33,1.365747941,1.85043274,Lighthearted,Climate Change
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:38,30,1.304349444,1.85043274,Lighthearted,Climate Change
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:39,27,1.334623301,1.85043274,Lighthearted,Climate Change
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:40,33,1.993742657,1.85043274,Lighthearted,Climate Change
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:41,29,1.844042663,1.85043274,Lighthearted,Climate Change
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:42,27,1.371598861,1.85043274,Lighthearted,Climate Change
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:43,28,1.646565297,1.85043274,Lighthearted,Climate Change
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:44,35,1.478491556,1.85043274,Lighthearted,Climate Change
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:45,34,1.766691998,1.85043274,Lighthearted,Climate Change
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:46,30,1.1996018,1.85043274,Lighthearted,Climate Change
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:47,31,1.791321047,1.85043274,Lighthearted,Climate Change
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:48,33,2.14059581,1.85043274,Lighthearted,Climate Change
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:49,24,1.457500716,1.85043274,Lighthearted,Climate Change
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:50,29,0.988405756,1.85043274,Lighthearted,Climate Change
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:51,30,2.210256883,1.85043274,Lighthearted,Climate Change
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:52,33,1.131983764,1.85043274,Lighthearted,Climate Change
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:53,30,1.694292934,1.85043274,Lighthearted,Climate Change
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:54,36,1.285730885,1.85043274,Lighthearted,Climate Change
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:55,30,1.650955445,1.85043274,Lighthearted,Climate Change
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:56,28,1.510691966,1.85043274,Lighthearted,Climate Change
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:57,34,2.301447201,1.85043274,Lighthearted,
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:58,27,2.266391079,1.85043274,Lighthearted,
23sjrH8RGF038UfLaS3ZDP,Audi Presents: Let It Go,0:59,30,2.051949428,1.85043274,Lighthearted,
2ZSfXfc4mZ71U4kB17iTIf,Mike Bloomberg - Trump Disrespects Our Troops,0:00,64,2.23687967,1.85043274,Fearful,
2ZSfXfc4mZ71U4kB17iTIf,Mike Bloomberg - Trump Disrespects Our Troops,0:01,53,1.903533115,1.85043274,Fearful,Trump
2ZSfXfc4mZ71U4kB17iTIf,Mike Bloomberg - Trump Disrespects Our Troops,0:02,59,1.351721173,1.85043274,Fearful,Trump
2ZSfXfc4mZ71U4kB17iTIf,Mike Bloomberg - Trump Disrespects Our Troops,0:03,59,2.131250224,1.85043274,Fearful,Trump
2ZSfXfc4mZ71U4kB17iTIf,Mike Bloomberg - Trump Disrespects Our Troops,0:04,64,1.72362215,1.85043274,Fearful,Trump
2ZSfXfc4mZ71U4kB17iTIf,Mike Bloomberg - Trump Disrespects Our Troops,0:05,57,2.083164529,1.85043274,Fearful,Trump
2ZSfXfc4mZ71U4kB17iTIf,Mike Bloomberg - Trump Disrespects Our Troops,0:06,71,1.213493877,1.85043274,Fearful,Trump
2ZSfXfc4mZ71U4kB17iTIf,Mike Bloomberg - Trump Disrespects Our Troops,0:07,71,2.133847515,1.85043274,Fearful,Trump
2ZSfXfc4mZ71U4kB17iTIf,Mike Bloomberg - Trump Disrespects Our Troops,0:08,62,1.985483702,1.85043274,Fearful,Trump
2ZSfXfc4mZ71U4kB17iTIf,Mike Bloomberg - Trump Disrespects Our Troops,0:09,62,1.899675812,1.85043274,Fearful,Trump
2ZSfXfc4mZ71U4kB17iTIf,Mike Bloomberg - Trump Disrespects Our Troops,0:10,64,1.68901367,1.85043274,Fearful,Trump
2ZSfXfc4mZ71U4kB17iTIf,Mike Bloomberg - Trump Disrespects Our Troops,0:11,54,2.294477932,1.85043274,Fearful,Trump
2ZSfXfc4mZ71U4kB17iTIf,Mike Bloomberg - Trump Disrespects Our Troops,0:12,56,2.646509328,1.85043274,Fearful,Trump
2ZSfXfc4mZ71U4kB17iTIf,Mike Bloomberg - Trump Disrespects Our Troops,0:13,58,2.009895708,1.85043274,Inspirational,Military
2ZSfXfc4mZ71U4kB17iTIf,Mike Bloomberg - Trump Disrespects Our Troops,0:14,63,2.007468485,1.85043274,Inspirational,Military
2ZSfXfc4mZ71U4kB17iTIf,Mike Bloomberg - Trump Disrespects Our Troops,0:15,55,1.517140709,1.85043274,Inspirational,Military
2ZSfXfc4mZ71U4kB17iTIf,Mike Bloomberg - Trump Disrespects Our Troops,0:16,65,1.67477842,1.85043274,Inspirational,Military
2ZSfXfc4mZ71U4kB17iTIf,Mike Bloomberg - Trump Disrespects Our Troops,0:17,70,2.234442217,1.85043274,Fearful,Trump
2ZSfXfc4mZ71U4kB17iTIf,Mike Bloomberg - Trump Disrespects Our Troops,0:18,66,2.881351314,1.85043274,Fearful,Trump
2ZSfXfc4mZ71U4kB17iTIf,Mike Bloomberg - Trump Disrespects Our Troops,0:19,61,1.632366079,1.85043274,Fearful,Trump
2ZSfXfc4mZ71U4kB17iTIf,Mike Bloomberg - Trump Disrespects Our Troops,0:20,59,1.376750519,1.85043274,Fearful,Trump
2ZSfXfc4mZ71U4kB17iTIf,Mike Bloomberg - Trump Disrespects Our Troops,0:21,60,1.482000326,1.85043274,Fearful,Trump
2ZSfXfc4mZ71U4kB17iTIf,Mike Bloomberg - Trump Disrespects Our Troops,0:22,57,1.590279178,1.85043274,Fearful,Trump
2ZSfXfc4mZ71U4kB17iTIf,Mike Bloomberg - Trump Disrespects Our Troops,0:23,60,1.908127191,1.85043274,Fearful,
2ZSfXfc4mZ71U4kB17iTIf,Mike Bloomberg - Trump Disrespects Our Troops,0:24,61,2.588278923,1.85043274,Inspirational,
2ZSfXfc4mZ71U4kB17iTIf,Mike Bloomberg - Trump Disrespects Our Troops,0:25,58,2.061626265,1.85043274,Inspirational,
2ZSfXfc4mZ71U4kB17iTIf,Mike Bloomberg - Trump Disrespects Our Troops,0:26,70,1.48329474,1.85043274,Inspirational,
2ZSfXfc4mZ71U4kB17iTIf,Mike Bloomberg - Trump Disrespects Our Troops,0:27,65,2.629515849,1.85043274,Inspirational,
2ZSfXfc4mZ71U4kB17iTIf,Mike Bloomberg - Trump Disrespects Our Troops,0:28,64,2.166792542,1.85043274,Inspirational,
